#Table1
ra,dec,z
200.34933,-0.7587543,0.1065556
175.13985,0.29103161,0.1065581
161.29263,0.46413649,0.1065594
201.37965,-0.83789118,0.1065623
134.34882,1.3771444,0.106567
160.46121,2.1205881,0.1065686
239.23532,-0.17538012,0.1065725
129.519,2.0066065,0.1065725
177.13315,1.4384222,0.1065739
229.35245,1.3424901,0.106577
181.74918,0.76630201,0.1065795
170.60167,2.2876724,0.1065827
153.96554,1.2562876,0.1065851
148.96402,-1.1999843,0.1065858
154.57457,2.1021619,0.1065917
159.81845,0.95002567,0.1065972
158.25066,1.3091841,0.1065992
229.67842,-1.1608821,0.1065995
134.5095,1.2822507,0.106608
192.42702,0.23049653,0.1066099
160.41722,1.1396772,0.1066113
133.45753,0.71233858,0.1066116
205.91699,-0.833485,0.1066131
197.68343,2.3724278,0.1066158
161.5126,1.4254441,0.1066236
153.96881,1.2782206,0.1066309
212.75598,0.02114625,0.1066315
166.48756,2.0269735,0.106632
205.78345,-1.2183452,0.1066385
177.39737,1.621936,0.1066397
179.78468,0.17102888,0.1066423
161.3056,-0.23932428,0.1066423
131.19021,1.0629522,0.106643
214.64257,2.2873832,0.1066471
160.86204,1.5555284,0.1066484
190.72679,1.9083085,0.106651
154.1133,1.5440754,0.1066554
212.62799,0.63346066,0.1066562
182.46696,-0.78535518,0.1066611
178.70241,0.10314262,0.1066616
179.97866,0.6169515,0.1066707
176.76443,2.2264563,0.1066826
179.11645,-0.14932124,0.1066857
187.886,0.73395482,0.1066864
211.96574,0.46740833,0.1066885
179.64015,-0.08377856,0.1066886
201.11607,1.6446956,0.1066963
170.27394,0.23117591,0.106697
242.81098,1.1274952,0.1067022
161.05139,0.15179226,0.1067032
188.57659,0.66769329,0.1067033
156.73084,0.55720469,0.1067076
200.25232,-0.7476368,0.1067093
159.18479,0.64932652,0.106711
161.58849,0.81809565,0.1067141
201.21547,-1.0350916,0.1067151
195.88387,1.321257,0.1067166
162.52393,-0.86198443,0.1067169
229.03466,2.1323385,0.1067173
171.48292,2.189079,0.1067274
133.64068,0.91876078,0.1067286
177.15496,-1.2128332,0.1067289
177.01747,1.9591894,0.1067307
200.95866,1.0053178,0.1067319
220.23041,-1.4100848,0.1067321
158.80724,1.1880244,0.1067423
162.22342,0.010378111,0.1067451
170.67176,2.4811522,0.1067469
249.06267,-0.7628253,0.106747
166.62462,2.0537945,0.1067492
175.67649,2.3828158,0.1067496
215.33543,2.0918424,0.1067496
201.09266,0.78221913,0.10675
191.75121,0.93398355,0.1067501
133.6858,0.9781846,0.1067505
166.26614,1.5329351,0.1067535
133.28227,1.6322169,0.106754
218.62403,-0.4783017,0.1067559
177.09395,1.9180459,0.1067583
188.19737,0.74922857,0.1067592
210.88183,-0.76213276,0.1067601
200.76823,1.2947109,0.1067635
194.52959,1.5512477,0.1067719
212.77016,0.74082396,0.1067737
161.60055,1.9042244,0.1067751
175.15946,0.33529191,0.1067753
200.35952,-0.68757546,0.1067754
132.97026,2.2703026,0.1067798
239.34453,-0.28787878,0.1067799
242.2552,-0.72292993,0.1067808
242.73315,0.44283634,0.1067869
200.8438,1.0814657,0.1067871
159.00155,1.6148849,0.1067892
229.30673,1.1209137,0.1067981
191.43834,1.0798807,0.1068004
187.59425,0.56049525,0.1068005
138.20944,1.740187,0.1068087
191.92669,-0.75430049,0.1068095
242.99958,-0.13506658,0.1068113
242.35468,-0.51650474,0.1068122
158.47786,1.3103212,0.1068127
176.78031,2.2415147,0.1068132
176.52565,-0.43068489,0.1068211
177.20391,-1.1855959,0.1068211
177.27322,1.8249248,0.1068221
212.81703,-0.17630753,0.1068243
190.86149,1.3967547,0.1068352
164.3547,-1.1217806,0.1068418
160.88807,1.2275065,0.1068436
161.92568,1.7558374,0.1068449
218.78914,-0.64317668,0.1068504
150.10527,0.49811121,0.1068543
218.95983,-0.6144231,0.106856
160.7275,0.59080576,0.1068591
178.91987,-0.92521241,0.1068641
161.75107,1.4010805,0.1068676
171.60651,2.2699695,0.1068691
248.71511,-0.73670501,0.1068698
190.9982,1.3347268,0.1068728
176.44097,1.5000426,0.1068737
161.06058,1.3922122,0.1068771
133.29122,0.35286385,0.1068784
211.94679,0.40403808,0.106879
218.99889,-0.41623711,0.106881
180.16532,-1.4175859,0.1068824
187.89511,0.638544,0.1068853
174.44649,0.66415754,0.1068861
229.37217,0.49065849,0.1068865
218.94444,-0.37124354,0.1068878
153.9022,1.3737986,0.1068891
201.16183,1.6101723,0.1068907
175.17008,0.18050569,0.1068911
169.50489,0.49299945,0.1068927
177.17425,1.6084621,0.1069037
159.33084,1.4145622,0.1069076
192.23361,1.9506813,0.1069115
242.65817,0.17910075,0.1069128
179.02595,-0.51555796,0.1069132
176.7829,2.2279774,0.1069249
200.35711,-1.0346651,0.1069327
159.79359,1.2920538,0.106934
160.87042,1.6101341,0.1069476
208.73451,-1.2005952,0.1069492
169.92488,-0.92408111,0.1069571
133.65255,0.64257061,0.1069627
161.73593,1.5977317,0.1069637
132.50937,2.2855427,0.1069653
244.14922,-0.33162716,0.106966
162.54368,-0.96665742,0.106966
179.13571,-0.21130416,0.1069745
179.6748,-1.3000497,0.1069752
148.46566,-0.82516975,0.1069756
157.6267,1.0766505,0.1069799
148.10352,-0.46224293,0.106981
184.22158,0.03540594,0.1069861
194.63485,1.4048858,0.1069882
224.1608,0.29329367,0.1069924
162.32129,1.0080743,0.1070013
199.54766,-0.47583623,0.1070021
192.2098,0.49682002,0.1070043
158.81006,1.2394308,0.1070084
183.29825,-1.4815587,0.1070087
179.59552,-0.060058799,0.1070096
225.65252,2.1305747,0.1070165
133.35813,1.5133309,0.1070201
170.05743,1.5427128,0.1070253
159.87114,0.94049283,0.1070257
219.03041,-0.45568418,0.1070276
133.6513,0.93292875,0.1070302
153.96695,1.2777759,0.1070328
177.53921,1.074479,0.1070329
244.10788,0.1651045,0.1070341
191.88131,1.561285,0.1070378
191.73267,0.80697575,0.1070394
162.3596,1.0115642,0.107042
161.00671,1.8620665,0.1070459
244.66255,0.36772842,0.1070465
156.0577,1.1103691,0.1070497
162.18816,0.36036329,0.1070515
176.16399,-0.77966162,0.1070528
160.76948,-0.57542481,0.1070613
157.08044,0.47317436,0.1070656
159.54766,1.2700239,0.1070697
228.00796,2.1993341,0.1070702
133.70292,0.85071684,0.1070727
249.04468,-0.89522205,0.107073
185.26755,0.084618091,0.1070803
242.98323,-0.13899023,0.1070815
200.61846,0.21459013,0.1070836
133.88298,-0.220812,0.1070951
157.05686,0.38694242,0.1070964
169.42999,0.59901209,0.1070992
159.6777,1.445595,0.1071049
177.54713,-0.95692727,0.1071055
132.9794,2.0460275,0.1071073
219.69552,-0.72499103,0.1071129
162.88403,0.85497247,0.1071164
148.21563,-0.87471248,0.107117
212.54199,-0.75176791,0.107122
175.12299,0.27166651,0.1071257
219.86729,-0.83448869,0.1071267
177.17179,1.9074831,0.107129
229.25451,1.1249762,0.1071427
228.99128,2.1683502,0.1071465
139.99477,2.0773566,0.1071483
201.44201,-0.91459287,0.1071529
160.73477,-0.72716329,0.1071537
175.06157,0.42771223,0.1071593
163.59018,-0.015385842,0.1071623
181.37275,0.5384512,0.1071631
176.07009,-0.92919933,0.1071728
159.87227,1.4342759,0.1071755
178.72145,0.14534701,0.1071759
201.11098,1.249529,0.1071824
177.73302,0.94153941,0.1071861
169.38479,0.26441513,0.1071898
192.16837,-1.0437936,0.1071918
179.50244,-0.20591876,0.1071919
148.11417,-0.49295285,0.1071957
183.1928,-0.62262293,0.1071958
179.68289,-1.3172436,0.1071973
148.24882,-0.80775746,0.1071979
191.78748,-0.054932946,0.1072007
182.07122,-1.3565651,0.1072012
177.8671,0.72870629,0.1072084
229.74826,1.1470696,0.1072108
166.5426,2.0663699,0.1072143
160.08705,0.94248261,0.1072152
178.99215,-0.067439697,0.1072191
185.37936,0.086909262,0.1072231
241.43581,-1.1319585,0.1072245
200.44413,-1.1040671,0.1072249
185.71947,-0.30721907,0.1072253
200.95555,-0.61518582,0.1072333
228.02296,2.2498325,0.1072346
162.50278,-0.83055352,0.1072377
200.23929,-1.2803186,0.1072379
177.2849,1.769448,0.1072626
134.27487,1.2509408,0.1072633
192.13119,0.61737922,0.1072649
175.9573,0.50752854,0.1072656
161.99665,0.29512484,0.1072695
200.90834,-1.0382985,0.1072721
200.29638,-0.71900695,0.1072724
160.67824,-1.2197831,0.1072736
163.03378,0.3210915,0.1072763
177.69983,0.97270888,0.1072812
161.68613,1.4480049,0.1072854
133.73107,0.74703803,0.1072864
179.60327,-0.073814102,0.1072874
225.19246,1.720719,0.107289
176.49423,2.436228,0.10729
241.09727,-0.569689,0.1072927
133.14132,-0.27430448,0.107293
179.45683,-0.13571314,0.1072953
165.94234,1.179777,0.1072973
159.66384,1.4581482,0.1073002
192.62714,-1.3585663,0.1073057
191.28915,0.61916218,0.1073077
196.94867,1.6026786,0.1073078
200.6768,0.17243279,0.1073086
214.15385,1.4907493,0.1073098
218.90943,-0.40199357,0.1073101
157.20192,0.13022098,0.1073147
196.78532,1.5508895,0.1073152
133.52767,0.70774944,0.1073181
200.81983,1.0698389,0.1073231
159.57794,-1.0192121,0.1073238
133.32468,0.34248866,0.1073278
179.40305,0.12562621,0.1073451
160.42377,1.3237237,0.1073523
157.6643,-0.31043546,0.1073524
191.83026,0.14248144,0.1073536
159.67201,1.0672019,0.1073542
199.53638,-0.49129413,0.1073614
160.70571,1.5074159,0.1073618
183.95661,2.0097373,0.1073633
178.28348,0.3690712,0.1073684
186.26886,0.57832464,0.1073691
172.43901,2.1067484,0.1073763
192.74312,0.61204018,0.1073776
160.9179,2.1597146,0.10738
178.63181,0.17499981,0.1073841
159.8389,-0.78854385,0.1073855
172.5653,1.9923329,0.107391
190.83737,1.43914,0.1073937
200.83913,-0.2808507,0.1073957
191.2707,0.62189695,0.1074002
157.63215,0.80124741,0.1074013
214.36388,1.717443,0.1074019
133.79139,-0.4567067,0.1074022
200.34799,-1.4442945,0.1074122
133.69342,0.9257602,0.1074198
133.7682,0.38854636,0.1074253
163.7177,-0.14479467,0.1074267
242.65559,0.14242623,0.1074278
153.33224,-0.30648862,0.1074287
154.91275,1.9657727,0.1074366
211.66659,-0.17666721,0.1074393
169.45535,0.37578173,0.1074399
218.77321,-0.68800098,0.10744
157.53278,-0.56819607,0.107443
175.7439,0.052534604,0.1074432
165.73403,0.66135412,0.1074433
173.75796,1.2415855,0.1074464
200.50158,-0.85915593,0.1074477
191.27687,0.63610919,0.1074538
166.6425,2.0729026,0.1074571
172.36916,2.2439415,0.1074611
162.58628,-0.87382806,0.1074627
161.62961,1.4099054,0.1074637
158.1945,-0.15775364,0.1074672
177.2369,1.7695891,0.107469
208.17119,-0.38827881,0.1074706
169.54016,0.24238967,0.1074714
249.1769,-0.93350252,0.1074734
164.02435,-1.2460973,0.1074759
163.34291,0.32023117,0.1074813
202.64508,1.7503947,0.1074816
239.14324,0.4847236,0.1074836
160.00163,1.5003116,0.1074864
162.34244,0.98512163,0.1074906
177.75138,-0.79286977,0.1074959
209.18829,-0.14783093,0.1075018
159.75348,1.2919147,0.1075061
241.03384,-0.89674844,0.1075088
145.05488,-0.21062105,0.1075115
162.99328,-0.72415477,0.1075121
178.41995,-0.42979563,0.1075152
179.40646,0.12546151,0.1075168
177.23669,1.7707336,0.1075179
202.6419,1.7197746,0.1075272
241.48594,-1.1225289,0.1075301
188.97428,0.079262,0.1075322
190.71252,0.93303259,0.1075361
187.73155,-0.337986,0.1075397
194.95909,1.5087833,0.1075422
133.02066,1.9638305,0.1075429
133.72332,0.0044395963,0.1075497
185.30926,-0.45381536,0.1075499
201.01459,1.1434939,0.1075598
212.14285,0.58480422,0.1075635
156.55263,1.9657157,0.1075649
149.18706,-0.95680743,0.1075663
157.39474,0.62696543,0.107577
225.00181,1.0830196,0.1075775
157.02797,0.38775636,0.1075818
225.27737,0.95791045,0.1075899
202.02413,-0.89285507,0.107591
133.53378,1.4318683,0.1076012
132.85598,1.9940042,0.1076027
191.85126,1.9486562,0.1076073
163.26212,-1.235534,0.1076156
200.94942,0.38166799,0.1076174
143.07064,0.54420729,0.1076177
133.7086,0.56822664,0.1076255
200.40277,-0.92247008,0.107628
175.68469,-0.91355705,0.1076289
188.87058,-0.8804053,0.1076341
175.7023,0.20431817,0.1076459
218.76295,-0.6618292,0.1076483
177.43107,1.914283,0.1076527
220.75902,-1.0814579,0.1076543
178.95219,-0.16122785,0.1076606
205.52487,1.7059189,0.1076608
149.04721,-1.0340582,0.1076635
178.76942,0.37006157,0.1076671
229.23823,2.2042731,0.1076705
134.22866,1.8816508,0.1076733
154.66528,1.9082844,0.1076735
238.8364,0.014465121,0.1076789
133.39223,0.77356959,0.1076809
157.01051,1.4075302,0.1076818
195.23088,-0.23544028,0.107686
166.39846,1.783042,0.1076945
200.94777,1.1429428,0.1077062
240.81913,-0.98581131,0.1077178
169.36357,-0.11289967,0.1077188
133.04603,1.9440594,0.1077225
244.58914,0.44721841,0.1077243
200.31609,-1.2549882,0.1077273
201.29077,-0.50366629,0.1077331
198.8656,-0.88875664,0.1077332
190.09871,0.24623441,0.1077353
200.72328,0.19643522,0.107738
241.17793,-1.0236992,0.1077392
244.51191,-0.43454295,0.1077413
191.8522,0.086388507,0.1077466
159.66312,1.4495858,0.1077511
190.3045,0.26212717,0.107753
248.44565,-1.0463313,0.1077558
125.39624,-0.41542874,0.1077575
196.51111,1.6603548,0.1077576
190.24299,0.52681597,0.107759
201.31833,1.3604942,0.1077715
133.40721,-0.25675519,0.1077768
161.01014,2.4335712,0.1077823
177.96427,-0.74339694,0.1077867
175.49409,-1.2262625,0.1077905
179.14045,-0.35679269,0.1077927
210.80171,-1.3435997,0.1077947
133.00762,1.0832428,0.1078004
129.30569,-1.3946331,0.1078021
190.28965,0.66498931,0.1078027
199.28848,-1.1625666,0.1078157
178.3052,0.18254205,0.1078167
157.43376,-0.40771141,0.1078203
177.27992,1.4975617,0.1078225
218.98364,0.30241805,0.1078262
200.15353,-0.81919321,0.1078283
206.48533,2.1759938,0.1078368
157.8586,0.75042406,0.1078387
218.45092,1.6078314,0.1078453
185.0444,0.46894997,0.1078463
156.65116,0.71390357,0.1078473
133.49825,0.41567449,0.1078503
200.67787,0.15932255,0.1078505
160.59932,1.8576683,0.1078545
243.94554,0.23020244,0.1078548
183.30728,-0.0086378965,0.1078592
161.45533,1.4344695,0.1078594
218.90164,0.79004846,0.1078605
176.43068,0.67397816,0.1078651
154.50901,-0.42436437,0.1078671
190.21712,0.75331797,0.1078716
154.06686,-0.49583761,0.107872
159.80702,0.70260914,0.1078745
225.03053,0.90516252,0.1078763
239.22158,0.42803424,0.10788
133.86031,0.061682466,0.1078848
225.03515,1.0245054,0.1078876
241.15153,-0.90386462,0.107893
133.2976,0.33669159,0.1078966
162.58679,-0.87270894,0.1078994
157.35077,-0.44884651,0.1079031
225.06412,1.2710687,0.1079085
202.39772,1.639767,0.1079096
163.47416,-0.81782255,0.1079198
201.2157,0.64041387,0.1079202
184.82199,-0.60825773,0.1079261
205.42005,-0.54053218,0.1079355
159.08707,1.1678589,0.1079436
177.17554,-1.2021433,0.1079448
206.94776,2.259575,0.1079482
200.44339,-1.160498,0.1079538
199.5079,-0.74922831,0.1079555
218.91447,0.69696807,0.1079597
213.94101,-1.4262232,0.1079617
200.5994,0.24846641,0.1079623
169.64524,2.2956216,0.1079631
184.64071,-0.41181189,0.1079633
229.10602,0.83611155,0.1079635
200.70991,0.20955711,0.1079641
217.70597,1.1255167,0.1079668
222.20935,-1.4454598,0.1079682
175.72768,-1.2325951,0.1079736
179.44462,0.29751406,0.1079746
190.85381,-0.25574929,0.1079812
178.19772,0.26394265,0.1079842
160.57148,1.7718997,0.1079855
152.72965,-0.30517083,0.1079975
152.79229,-0.39682182,0.1079977
156.33394,1.7520209,0.1080043
133.77635,1.2571929,0.1080059
192.4468,0.060730554,0.1080061
168.96085,0.67498655,0.1080064
190.10333,0.15919181,0.1080073
148.00631,-1.0176983,0.108012
164.02272,-0.038725504,0.1080172
179.89576,0.34331838,0.1080196
149.36398,1.3044342,0.1080204
175.64722,-1.4869558,0.1080279
201.24848,0.81067818,0.1080353
195.16721,-0.2141982,0.1080362
200.37308,-0.91962803,0.1080519
148.66173,-1.1952299,0.108053
200.95357,1.0422823,0.1080581
196.16826,-1.4477419,0.1080594
217.50765,-0.12318438,0.1080651
133.53135,1.4550121,0.1080653
207.13828,2.3735352,0.1080664
177.3421,1.8979304,0.1080701
159.18464,1.18259,0.1080716
225.11036,0.86867969,0.1080736
216.31529,-0.49954466,0.1080767
201.18017,0.52029202,0.1080783
180.21664,-0.070655635,0.1080858
184.16306,1.6069639,0.1080865
194.78094,1.8843188,0.108087
199.35804,-0.12865047,0.1080921
181.86329,2.4960277,0.1080947
195.95902,-1.2702135,0.1081032
221.89948,-1.4622078,0.1081085
179.92817,-0.0477844,0.1081091
184.70334,0.47924772,0.1081215
163.53621,-0.01973043,0.108132
241.01483,-0.67919696,0.1081387
175.20768,1.2105922,0.1081396
173.27228,1.5455187,0.1081478
189.22807,-0.38251105,0.1081534
191.32763,0.77325455,0.1081536
201.06774,0.80837171,0.1081549
160.29073,1.4604815,0.1081624
244.33087,-0.082002963,0.1081634
175.04271,0.8290706,0.1081645
187.05689,0.61678077,0.1081646
171.8602,2.476229,0.1081661
201.01724,1.1411157,0.1081689
180.48913,-1.4125927,0.1081751
179.47847,0.2258091,0.1081782
178.65105,-0.41608367,0.1081807
179.48675,0.20577661,0.1081821
190.68021,-0.027275656,0.1081871
248.54671,-1.0834228,0.1081882
132.92611,2.1170447,0.1081898
201.97853,1.4738854,0.1081924
163.90912,-1.2440898,0.1081933
229.31633,-0.71908938,0.1081955
201.31016,1.2608929,0.1082017
238.85462,0.0058775906,0.1082025
148.99469,-1.0355868,0.1082038
197.91517,1.8376033,0.1082043
133.75618,0.93423664,0.1082083
201.16579,0.37117331,0.1082094
189.76665,-0.48437474,0.1082111
133.29005,0.98491813,0.1082115
195.52606,2.4144207,0.1082168
133.38449,0.95479546,0.1082251
180.20113,-1.1881962,0.1082269
248.52905,-1.0846454,0.1082278
200.88445,0.43985297,0.1082282
151.9301,2.0209564,0.1082304
218.89175,0.67169278,0.108235
176.80481,1.0585507,0.1082353
193.37252,-1.0131312,0.1082375
193.14895,0.69961104,0.1082391
236.82577,-0.82798815,0.1082418
200.84434,1.4920964,0.1082422
241.47715,-1.129004,0.1082446
129.81932,-0.44032993,0.108246
211.97617,0.85947009,0.1082469
186.98441,0.65762158,0.1082488
208.20734,2.3826665,0.1082558
179.42227,0.28377301,0.1082572
189.68021,-0.51264662,0.1082595
163.71237,-0.16256912,0.1082596
191.92421,-0.75042168,0.1082598
152.68185,-1.2472369,0.108271
186.63153,0.98608181,0.1082719
200.96054,1.1223388,0.1082885
184.08922,-1.2536992,0.1082895
188.86022,-0.79166561,0.1082914
177.31786,1.9033685,0.1082925
201.01948,0.028920454,0.1082944
199.07535,1.7778326,0.1082962
162.26415,0.97452708,0.1083
193.21214,-0.5032767,0.1083078
133.53388,0.78573716,0.1083089
178.93619,-0.19899436,0.1083109
177.95623,-0.71126199,0.108327
180.57033,-0.07941544,0.1083459
183.45983,2.397579,0.1083469
220.51099,-0.73580626,0.1083538
168.49967,-0.47968535,0.1083538
220.86783,-0.9389107,0.1083581
200.83313,0.43433921,0.108359
216.37652,0.49621523,0.1083593
200.94548,0.89305242,0.1083606
163.96128,-0.11918291,0.1083617
221.28575,-1.1646956,0.1083641
241.01897,-0.65873065,0.1083657
189.06062,0.11129903,0.1083665
200.81114,1.4132186,0.1083719
189.17567,-0.32593103,0.1083745
159.80778,1.2582935,0.108376
179.59589,0.17526447,0.1083771
166.82874,-0.69948416,0.1083811
179.00719,-0.21799445,0.1083817
154.62892,1.9109604,0.1083838
200.88174,1.143139,0.1083842
200.35672,-0.74399692,0.1083908
209.70705,-0.49347884,0.1083909
185.00733,1.1799092,0.1083982
243.5131,1.2211588,0.1084039
200.12797,-1.3374076,0.1084077
190.44876,0.46600418,0.1084177
180.16948,0.22951744,0.1084199
200.356,-0.69340799,0.1084233
149.47483,1.9582605,0.1084234
185.60877,2.0459466,0.1084234
175.29502,2.3767169,0.1084289
187.33422,0.4268543,0.1084327
229.40917,2.4074202,0.1084344
159.34899,1.1260079,0.1084433
200.43929,-0.081533517,0.1084434
160.56615,1.4603593,0.1084472
236.83135,-0.81085468,0.108453
189.68871,-0.40826276,0.1084554
182.37422,1.9712836,0.108456
201.16381,0.80075282,0.1084599
200.48246,-0.63869711,0.1084637
217.60864,-0.16712634,0.1084747
200.98629,0.88378843,0.1084782
167.08781,-1.0545052,0.1084826
133.65103,1.2044743,0.108483
229.1784,0.84307749,0.1084851
182.21917,2.4764015,0.1084879
134.15123,0.05625761,0.1084938
201.00613,1.5170963,0.1084947
220.11651,-0.30441238,0.1085098
199.79421,0.071420111,0.1085112
177.91656,1.7600955,0.1085171
200.98305,1.0848246,0.1085209
200.75396,0.34708163,0.1085231
222.13142,-1.247829,0.1085293
189.0755,-0.087238401,0.1085318
248.00327,-1.0873267,0.1085341
196.45391,-1.3592068,0.1085379
216.53168,2.489893,0.1085381
168.70448,-0.15235345,0.1085443
162.3886,-0.61411644,0.1085623
169.2251,-0.64274046,0.1085639
163.89042,-0.56939306,0.1085644
164.75691,0.11334206,0.1085664
148.96204,-1.0647973,0.1085674
200.89543,1.2305799,0.1085678
164.22617,-0.41681064,0.1085678
156.00269,1.5519896,0.1085707
218.94075,0.58097815,0.1085754
163.76478,-0.38986685,0.1085905
187.32409,0.44936104,0.1086049
190.21252,0.22691422,0.1086117
215.04492,2.3033828,0.1086137
148.98241,-1.0491394,0.108615
218.28098,1.1662788,0.1086215
158.53778,0.61166778,0.1086243
133.72131,0.85896699,0.1086349
164.46004,-1.0219051,0.1086359
183.44243,2.0248302,0.1086373
197.0285,-1.2712436,0.1086431
159.85473,1.4206918,0.1086437
225.0108,1.0134696,0.1086441
133.77679,0.76201757,0.1086505
189.29981,-0.9185519,0.1086536
161.69925,1.4898418,0.108657
185.30108,-1.1150477,0.1086603
189.85755,-0.051844486,0.1086656
133.69821,0.82989627,0.1086693
174.93776,0.97927249,0.1086713
175.52435,-0.44981349,0.1086769
160.2806,1.4466375,0.1086781
133.55424,0.67088385,0.1086807
150.02319,2.4971515,0.1086818
184.29586,1.247461,0.1086843
189.44202,-0.20862011,0.1086955
204.61489,1.9564427,0.1086981
200.94247,0.86648366,0.108707
133.73439,0.84321816,0.1087092
201.03329,1.322721,0.108715
198.14878,-1.1217457,0.1087171
177.67306,1.5890539,0.1087273
240.46951,-1.0299117,0.1087313
217.97849,1.2166397,0.1087342
161.8068,1.4945394,0.1087366
220.24756,0.56159229,0.1087394
220.14709,0.26090857,0.1087399
189.09666,-0.19106561,0.1087401
180.30036,-0.015885923,0.1087424
200.37997,-1.2291928,0.1087512
189.3998,0.15011433,0.1087538
211.87003,-0.74091295,0.1087587
143.11854,0.58288565,0.1087588
169.06801,-0.54780628,0.1087674
165.12596,0.31527484,0.1087708
218.68683,1.5460243,0.1087721
201.97856,1.4893076,0.1087727
169.23747,-0.26520499,0.1087765
158.94917,0.58507808,0.1087786
200.76262,0.58322021,0.1087786
168.19197,1.3381876,0.108781
201.00598,1.4048358,0.1087925
133.08522,-0.27766561,0.108794
160.19744,-0.86598978,0.1087942
184.47985,0.90804279,0.1088073
168.86881,-0.46329021,0.1088155
169.27046,-0.28796832,0.1088176
189.43215,-0.26985625,0.1088188
189.0356,-0.68292873,0.1088249
133.23658,0.69977907,0.1088256
199.52587,-1.394623,0.1088267
201.88716,1.4056359,0.1088298
200.43842,-1.1578017,0.1088302
133.35651,0.62496135,0.1088303
166.61148,2.0150905,0.1088321
180.22148,-0.92138802,0.1088364
220.55663,0.69034375,0.1088397
218.31236,1.5053196,0.108843
167.4194,-1.021666,0.1088518
190.24027,0.25753011,0.108855
229.09076,0.96473979,0.1088594
182.52715,1.2406331,0.1088599
200.72999,0.23580116,0.1088689
248.72878,-1.1124861,0.1088707
167.55123,-1.0560847,0.1088779
230.21034,2.3822296,0.1088824
184.49178,1.519676,0.1088859
220.65382,-0.77309962,0.108904
169.05579,-0.51652618,0.1089053
199.88374,-9.7053565E-05,0.1089146
249.31515,-0.89857795,0.1089151
200.39163,0.62575146,0.1089156
241.93344,-0.48196419,0.1089158
243.51881,-0.98668584,0.1089293
133.04312,-0.28033442,0.1089361
162.31642,0.95440591,0.1089528
218.77533,0.95963435,0.1089529
169.42838,-0.29565103,0.1089561
175.64559,-1.0398399,0.1089576
200.32472,-0.77760115,0.1089624
220.09436,0.2779703,0.1089673
179.92906,-0.040040017,0.1089733
200.9524,1.1134469,0.1089744
181.0201,-0.2933088,0.1089786
132.04348,-0.15918909,0.1089798
178.95707,0.028692695,0.1089804
168.61583,-0.22768359,0.1089866
220.51748,-0.73578234,0.1089912
241.50142,-0.55187186,0.1089951
168.68176,0.37861084,0.1090019
200.87034,1.5041611,0.1090036
201.54938,1.3098702,0.1090061
167.56366,-1.104983,0.1090076
205.84256,2.347267,0.1090106
149.13884,0.64360922,0.1090213
200.74767,0.23160546,0.1090225
133.62672,0.40970892,0.1090228
159.66768,0.38102014,0.1090276
180.08298,0.2383569,0.109032
133.55046,0.57178034,0.1090341
178.90656,0.041228947,0.1090343
201.12471,0.33495061,0.1090406
200.44179,-0.031008984,0.1090443
245.87023,-1.1803475,0.1090451
202.308,0.97598461,0.1090488
200.89974,0.43328612,0.109062
168.19592,-0.38334094,0.1090725
149.043,1.1920981,0.1090729
157.083,-0.58656497,0.1090757
199.91868,-0.019262454,0.1090773
210.09808,-0.63506636,0.1090892
198.36701,-1.2112071,0.109092
219.53924,-0.2570574,0.1091157
218.37278,2.1929189,0.1091233
189.7271,-1.4813227,0.1091319
199.81735,0.10772301,0.109132
133.56836,0.87938543,0.1091323
198.09841,-1.1050229,0.1091359
172.43831,2.1584363,0.109145
202.55206,1.7571021,0.1091456
198.50057,-1.2399897,0.1091552
179.06985,-0.37250786,0.1091596
162.27457,0.97990013,0.1091612
183.3818,1.0993615,0.109164
195.68811,-0.86858742,0.1091683
175.45111,1.5264387,0.1091747
200.90079,1.3117685,0.1091771
132.50544,0.15304255,0.1091823
163.34575,-0.064449487,0.1091919
230.06146,1.8941641,0.1091922
189.43341,-0.25729031,0.1091934
249.56005,-0.9569845,0.1091963
201.45147,0.84465043,0.1091976
162.88968,-1.2466875,0.1092024
205.82839,2.4364744,0.1092024
220.1815,0.46475812,0.1092154
133.51065,0.55080555,0.1092164
161.65499,1.5204641,0.1092169
183.399,0.85683136,0.1092171
229.03775,0.47084012,0.1092212
185.64541,1.7515959,0.1092229
160.21183,1.8739409,0.109223
133.73654,0.86928742,0.109233
149.03764,1.2536095,0.1092338
200.42333,-0.81208817,0.1092341
184.48953,0.9097939,0.1092401
200.52161,2.2410343,0.1092426
200.44338,2.3289497,0.1092445
155.17321,1.4329816,0.1092473
180.54969,-0.052136686,0.1092479
175.05183,2.233306,0.1092561
219.35591,0.42271195,0.1092563
192.43773,-0.35161712,0.1092577
240.28083,1.2333651,0.1092583
168.77324,1.7145816,0.1092586
189.13123,-1.2522855,0.109262
183.79476,0.88674745,0.1092708
195.90523,2.3175015,0.1092753
133.59476,0.79685594,0.109277
196.14146,-0.83582631,0.1092832
143.67346,0.97982984,0.1092852
249.64154,-0.91373509,0.1092862
189.05887,-0.37233681,0.1092876
134.02462,0.60634238,0.1092903
237.10197,-0.10428663,0.1093023
169.52355,-0.018210955,0.1093072
167.61137,-1.2237592,0.1093102
238.76537,-0.54692212,0.1093141
228.16327,2.4582822,0.1093211
217.93084,1.8958849,0.1093219
200.15712,-0.64908259,0.1093265
238.8518,-0.53924825,0.1093267
